lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,created_at
7067,FY2018Q3,Spirits,Tequila,Gold Tequila,5294931,143378,2025-06-17T02:36:14Z
7072,FY2018Q3,Spirits,Tequila,Mezcal,220355,3617,2025-06-17T02:36:14Z
7077,FY2018Q3,Spirits,Vodka,Flavoured Vodka,3869027,138406,2025-06-17T02:36:14Z
7082,FY2018Q3,Spirits,Vodka,Straight Vodka,56159965,2235673,2025-06-17T02:36:14Z
7087,FY2018Q3,Spirits,Whisky,American Whiskey,3321053,98196,2025-06-17T02:36:14Z
7092,FY2018Q3,Spirits,Whisky,Blended Malt Scotch Whisky,195456,2425,2025-06-17T02:36:14Z
7097,FY2018Q3,Spirits,Whisky,Blended Scotch Whisky,9165236,305790,2025-06-17T02:36:14Z
7102,FY2018Q3,Spirits,Whisky,Bourbon Whiskey,4705983,120139,2025-06-17T02:36:14Z
7107,FY2018Q3,Spirits,Whisky,Canadian Whisky,34454456,1364864,2025-06-17T02:36:14Z
7112,FY2018Q3,Spirits,Whisky,Flavoured Whisky,82386,2758,2025-06-17T02:36:14Z
7117,FY2018Q3,Spirits,Whisky,Irish Whiskey,4683313,134401,2025-06-17T02:36:14Z
7122,FY2018Q3,Spirits,Whisky,Other Country Whisky,1024263,11497,2025-06-17T02:36:14Z
7127,FY2018Q3,Spirits,Whisky,Single Malt Scotch Whisky,16861073,207554,2025-06-17T02:36:14Z
7132,FY2018Q3,Wine,Argentina Wine,Argentina Red Wine,10902019,744548,2025-06-17T02:36:14Z
7137,FY2018Q3,Wine,Argentina Wine,Argentina Rose Wine,21317,1766,2025-06-17T02:36:14Z
7142,FY2018Q3,Wine,Argentina Wine,Argentina Sparkling Wine,18935,922,2025-06-17T02:36:14Z
7147,FY2018Q3,Wine,Argentina Wine,Argentina White Wine,658832,52757,2025-06-17T02:36:14Z
7152,FY2018Q3,Wine,Australia Wine,Australia Red Wine,11769706,812467,2025-06-17T02:36:14Z
7157,FY2018Q3,Wine,Australia Wine,Australia Rose Wine,195060,15763,2025-06-17T02:36:14Z
7162,FY2018Q3,Wine,Australia Wine,Australia Sparkling Wine,1126278,89641,2025-06-17T02:36:14Z
7167,FY2018Q3,Wine,Australia Wine,Australia White Wine,5693163,541954,2025-06-17T02:36:14Z
7172,FY2018Q3,Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
7177,FY2018Q3,Wine,Austria Wine,Austria Red Wine,9701,324,2025-06-17T02:36:14Z
7182,FY2018Q3,Wine,Austria Wine,Austria Rose Wine,2953,125,2025-06-17T02:36:14Z
7187,FY2018Q3,Wine,Austria Wine,Austria Sparkling Wine,0,0,2025-06-17T02:36:14Z
7192,FY2018Q3,Wine,Austria Wine,Austria White Wine,53580,2117,2025-06-17T02:36:14Z
7197,FY2018Q3,Wine,Bulgaria Wine,Bulgaria Red Wine,29186,2866,2025-06-17T02:36:14Z
7202,FY2018Q3,Wine,Bulgaria Wine,Bulgaria White Wine,0,0,2025-06-17T02:36:14Z
7207,FY2018Q3,Wine,Canada - BC,Canada - BC Dessert Wine,299373,6628,2025-06-17T02:36:14Z
7212,FY2018Q3,Wine,Canada - BC,Canada - BC Fruit Wine,933810,41938,2025-06-17T02:36:14Z
7217,FY2018Q3,Wine,Canada - BC,Canada - BC Ice Wine,1616591,14332,2025-06-17T02:36:14Z
7222,FY2018Q3,Wine,Canada - BC,Canada - BC Red Wine,67258922,5405153,2025-06-17T02:36:14Z
7227,FY2018Q3,Wine,Canada - BC,Canada - BC Rose Wine,2467941,212308,2025-06-17T02:36:14Z
7232,FY2018Q3,Wine,Canada - BC,Canada - BC Sparkling Wine,2426291,97982,2025-06-17T02:36:14Z
7237,FY2018Q3,Wine,Canada - BC,Canada - BC White Wine,53555248,5047972,2025-06-17T02:36:14Z
7242,FY2018Q3,Wine,Canada - Other,Canada - Other Dessert Wine,2536,63,2025-06-17T02:36:14Z
7247,FY2018Q3,Wine,Canada - Other,Canada - Other Fruit Wine,6066,102,2025-06-17T02:36:14Z
7252,FY2018Q3,Wine,Canada - Other,Canada - Other Ice Wine,1252017,16645,2025-06-17T02:36:14Z
