lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr,cyr_qtr,cyr_num
18067,FY2022Q2,Refresh Bev,Coolers,Wine/Fruit Coolers,2202314,341893,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18072,FY2022Q2,Spirits,Asian Spirits,China Spirits,1685262,16673,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18077,FY2022Q2,Spirits,Asian Spirits,Korea Spirits,1055474,60901,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18082,FY2022Q2,Spirits,Asian Spirits,Other Country Asian Spirits,139250,3298,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18087,FY2022Q2,Spirits,Gin,Dry Gin,15702217,512592,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18092,FY2022Q2,Spirits,Gin,Flavoured Gin,1908761,55796,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18097,FY2022Q2,Spirits,Gin,Other Gin,582414,11653,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18102,FY2022Q2,Spirits,Grape and Fruit Brandy,Armagnac,40972,451,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18107,FY2022Q2,Spirits,Grape and Fruit Brandy,Brandy,2182619,81301,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18112,FY2022Q2,Spirits,Grape and Fruit Brandy,Cognac,2644713,25317,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18117,FY2022Q2,Spirits,Grape and Fruit Brandy,Eau de Vie,353671,7398,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18122,FY2022Q2,Spirits,Grape and Fruit Brandy,Grappa And Marc,80637,1492,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18127,FY2022Q2,Spirits,Grape and Fruit Brandy,Pisco,110834,3045,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18132,FY2022Q2,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,8118689,284205,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18137,FY2022Q2,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1980431,76944,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18142,FY2022Q2,Spirits,Liqueurs,Cream/Dairy Liqueurs,10000766,386820,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18147,FY2022Q2,Spirits,Liqueurs,Fruit Liqueurs,6206193,212876,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18152,FY2022Q2,Spirits,Liqueurs,Nut Liqueurs,1702544,69096,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18157,FY2022Q2,Spirits,Liqueurs,Other Liqueurs,1124879,34955,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18162,FY2022Q2,Spirits,Liqueurs,Whiskey Liqueurs,1465871,46217,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18167,FY2022Q2,Spirits,Other Spirits,Cachaca,80022,2050,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18172,FY2022Q2,Spirits,Other Spirits,Flavoured Spirits,212775,3987,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18177,FY2022Q2,Spirits,Other Spirits,Miscellaneous/Other Spirits,376279,7083,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18182,FY2022Q2,Spirits,Other Spirits,Moonshine Spirits,483008,12443,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18187,FY2022Q2,Spirits,Other Spirits,Ready to Mix Cocktails,596506,30827,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18192,FY2022Q2,Spirits,Other Spirits,Ready to Serve Cocktails,1493600,95408,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18197,FY2022Q2,Spirits,Other Spirits,Schnapps and Akvavit,63388,1481,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18202,FY2022Q2,Spirits,Rum,Amber Rum,6468316,213945,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18207,FY2022Q2,Spirits,Rum,Dark Rum,2769141,98881,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18212,FY2022Q2,Spirits,Rum,Flavoured Rum,735813,26322,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18217,FY2022Q2,Spirits,Rum,Spiced Rum,7507846,261909,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18222,FY2022Q2,Spirits,Rum,White Rum,7585779,321835,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18227,FY2022Q2,Spirits,Tequila,Blanco/Silver Tequila,8854003,198097,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18232,FY2022Q2,Spirits,Tequila,Flavoured Tequila,481828,12040,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18237,FY2022Q2,Spirits,Tequila,Gold Tequila,11644103,241504,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18242,FY2022Q2,Spirits,Tequila,Mezcal,886359,12688,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18247,FY2022Q2,Spirits,Vodka,Flavoured Vodka,6996319,240532,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18252,FY2022Q2,Spirits,Vodka,Straight Vodka,58705273,2303291,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18257,FY2022Q2,Spirits,Whisky,American Whiskey,2400748,66025,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18262,FY2022Q2,Spirits,Whisky,Blended Malt Scotch Whisky,250928,3595,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18267,FY2022Q2,Spirits,Whisky,Blended Scotch Whisky,7565514,231915,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18272,FY2022Q2,Spirits,Whisky,Bourbon Whiskey,4624197,115207,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18277,FY2022Q2,Spirits,Whisky,Canadian Whisky,28079886,1067583,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18282,FY2022Q2,Spirits,Whisky,Flavoured Whisky,517873,15668,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18287,FY2022Q2,Spirits,Whisky,Irish Whiskey,5228717,138844,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18292,FY2022Q2,Spirits,Whisky,Other Country Whisky,1341233,16656,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18297,FY2022Q2,Spirits,Whisky,Single Malt Scotch Whisky,12515137,152872,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18302,FY2022Q2,Wine,Argentina Wine,Argentina Red Wine,6332978,437438,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18307,FY2022Q2,Wine,Argentina Wine,Argentina Rose Wine,156294,13399,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18312,FY2022Q2,Wine,Argentina Wine,Argentina Sparkling Wine,9965,576,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18317,FY2022Q2,Wine,Argentina Wine,Argentina White Wine,384493,28849,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18322,FY2022Q2,Wine,Australia Wine,Australia Fruit and Dessert Wine,240,6,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18327,FY2022Q2,Wine,Australia Wine,Australia Red Wine,6520751,454549,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18332,FY2022Q2,Wine,Australia Wine,Australia Rose Wine,331622,26638,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18337,FY2022Q2,Wine,Australia Wine,Australia Sparkling Wine,860497,63240,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18342,FY2022Q2,Wine,Australia Wine,Australia White Wine,4400355,411630,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18347,FY2022Q2,Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18352,FY2022Q2,Wine,Austria Wine,Austria Red Wine,47090,1359,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18357,FY2022Q2,Wine,Austria Wine,Austria Rose Wine,2424,72,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18362,FY2022Q2,Wine,Austria Wine,Austria Sparkling Wine,8033,288,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18367,FY2022Q2,Wine,Austria Wine,Austria White Wine,78030,2434,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18372,FY2022Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,2128,108,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18377,FY2022Q2,Wine,Bulgaria Wine,Bulgaria Rose Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18382,FY2022Q2,Wine,Bulgaria Wine,Bulgaria White Wine,7177,189,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18387,FY2022Q2,Wine,Canada - BC,Canada - BC Dessert Wine,429019,9607,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18392,FY2022Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1766521,82835,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18397,FY2022Q2,Wine,Canada - BC,Canada - BC Ice Wine,658308,6496,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18402,FY2022Q2,Wine,Canada - BC,Canada - BC Red Wine,75504331,4623832,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18407,FY2022Q2,Wine,Canada - BC,Canada - BC Rose Wine,13065924,762315,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18412,FY2022Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,6194220,247637,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18417,FY2022Q2,Wine,Canada - BC,Canada - BC White Wine,69630058,5510064,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18422,FY2022Q2,Wine,Canada - Other,Canada - Other Dessert Wine,11292,94,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18427,FY2022Q2,Wine,Canada - Other,Canada - Other Fruit Wine,1982,296,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18432,FY2022Q2,Wine,Canada - Other,Canada - Other Ice Wine,102963,1277,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18437,FY2022Q2,Wine,Canada - Other,Canada - Other Red Wine,119043,12030,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18442,FY2022Q2,Wine,Canada - Other,Canada - Other Rose Wine,76424,11128,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18447,FY2022Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,454897,65362,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18452,FY2022Q2,Wine,Canada - Other,Canada - Other White Wine,442267,50435,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18457,FY2022Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,798,22,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18462,FY2022Q2,Wine,Chile Wine,Chile Red Wine,5986662,580612,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18467,FY2022Q2,Wine,Chile Wine,Chile Rose Wine,643414,78449,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18472,FY2022Q2,Wine,Chile Wine,Chile Sparkling Wine,90287,5287,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18477,FY2022Q2,Wine,Chile Wine,Chile White Wine,3324292,353898,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18482,FY2022Q2,Wine,China Wine,China Fruit and Dessert Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18487,FY2022Q2,Wine,China Wine,China Red Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18492,FY2022Q2,Wine,China Wine,China White Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18497,FY2022Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1164383,69789,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18502,FY2022Q2,Wine,Fortified Wine,Other Fortified Import Wine,372745,21656,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18507,FY2022Q2,Wine,Fortified Wine,Port Wine,555361,16912,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18512,FY2022Q2,Wine,Fortified Wine,Sherry Wine,260836,12981,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18517,FY2022Q2,Wine,Fortified Wine,Vermouth Wine,715148,55682,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18522,FY2022Q2,Wine,France Wine,France Champagne Wine,6030878,65316,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18527,FY2022Q2,Wine,France Wine,France Fruit and Dessert Wine,57693,292,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18532,FY2022Q2,Wine,France Wine,France Red Wine,14822411,401344,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18537,FY2022Q2,Wine,France Wine,France Rose Wine,4865339,283766,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18542,FY2022Q2,Wine,France Wine,France Sparkling Wine,931803,49003,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18547,FY2022Q2,Wine,France Wine,France White Wine,5407390,199502,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18552,FY2022Q2,Wine,Georgia Wine,Georgia Red Wine,45564,2502,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18557,FY2022Q2,Wine,Georgia Wine,Georgia White Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18562,FY2022Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,3198,2,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18567,FY2022Q2,Wine,Germany Wine,Germany Red Wine,41544,1673,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18572,FY2022Q2,Wine,Germany Wine,Germany Rose Wine,10108,531,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18577,FY2022Q2,Wine,Germany Wine,Germany Sparkling Wine,786901,48172,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18582,FY2022Q2,Wine,Germany Wine,Germany White Wine,1063640,67634,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18587,FY2022Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18592,FY2022Q2,Wine,Greece Wine,Greece Red Wine,84334,5904,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18597,FY2022Q2,Wine,Greece Wine,Greece Rose Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18602,FY2022Q2,Wine,Greece Wine,Greece Sparkling Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18607,FY2022Q2,Wine,Greece Wine,Greece White Wine,92244,7136,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18612,FY2022Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,19408,398,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18617,FY2022Q2,Wine,Hungary Wine,Hungary Red Wine,21227,1485,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18622,FY2022Q2,Wine,Hungary Wine,Hungary Rose Wine,251,18,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18627,FY2022Q2,Wine,Hungary Wine,Hungary Sparkling Wine,115879,8955,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18632,FY2022Q2,Wine,Hungary Wine,Hungary White Wine,129691,12086,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18637,FY2022Q2,Wine,Israel Wine,Israel Red Wine,31828,1484,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18642,FY2022Q2,Wine,Israel Wine,Israel Rose Wine,4299,243,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18647,FY2022Q2,Wine,Israel Wine,Israel White Wine,14922,720,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18652,FY2022Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,13758,144,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18657,FY2022Q2,Wine,Italy Wine,Italy Red Wine,11891142,535404,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18662,FY2022Q2,Wine,Italy Wine,Italy Rose Wine,316482,17199,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18667,FY2022Q2,Wine,Italy Wine,Italy Sparkling Wine,2793428,158422,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18672,FY2022Q2,Wine,Italy Wine,Italy White Wine,5249166,365696,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18677,FY2022Q2,Wine,Italy Wine,Prosecco Wine,5993480,308703,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18682,FY2022Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18687,FY2022Q2,Wine,New Zealand Wine,New Zealand Red Wine,708334,31524,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18692,FY2022Q2,Wine,New Zealand Wine,New Zealand Rose Wine,484922,28829,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18697,FY2022Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,64757,3087,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18702,FY2022Q2,Wine,New Zealand Wine,New Zealand White Wine,10369043,577080,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18707,FY2022Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,414923,22176,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18712,FY2022Q2,Wine,Other Country Wine,Other Country Red Wine,171442,9521,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18717,FY2022Q2,Wine,Other Country Wine,Other Country Rose Wine,7374,332,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18722,FY2022Q2,Wine,Other Country Wine,Other Country Sparkling Wine,16460,450,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18727,FY2022Q2,Wine,Other Country Wine,Other Country White Wine,36140,1532,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18732,FY2022Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,117061,6121,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18737,FY2022Q2,Wine,Other Style Wine,Mead,183622,8019,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18742,FY2022Q2,Wine,Other Style Wine,Rice Wine,56143,4688,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18747,FY2022Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,5215,94,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18752,FY2022Q2,Wine,Portugal Wine,Portugal Red Wine,1043797,87169,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18757,FY2022Q2,Wine,Portugal Wine,Portugal Rose Wine,256632,28306,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18762,FY2022Q2,Wine,Portugal Wine,Portugal Sparkling Wine,12580,538,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18767,FY2022Q2,Wine,Portugal Wine,Portugal White Wine,646541,52847,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18772,FY2022Q2,Wine,Sake,Japan Sake,1867091,55000,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18777,FY2022Q2,Wine,Sake,Other Country Sake,77640,4121,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18782,FY2022Q2,Wine,Sake,USA Sake,645349,70970,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18787,FY2022Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18792,FY2022Q2,Wine,South Africa Wine,South Africa Red Wine,1024488,74742,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18797,FY2022Q2,Wine,South Africa Wine,South Africa Rose Wine,110806,10252,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18802,FY2022Q2,Wine,South Africa Wine,South Africa Sparkling Wine,6074,274,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18807,FY2022Q2,Wine,South Africa Wine,South Africa White Wine,1004152,90180,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18812,FY2022Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,17543,763,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18817,FY2022Q2,Wine,Spain Wine,Spain Red Wine,4258980,369328,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18822,FY2022Q2,Wine,Spain Wine,Spain Rose Wine,366353,49795,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18827,FY2022Q2,Wine,Spain Wine,Spain Sparkling Wine,1302722,80191,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18832,FY2022Q2,Wine,Spain Wine,Spain White Wine,756843,81991,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18837,FY2022Q2,Wine,USA Wine,USA Fruit and Dessert Wine,812,36,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18842,FY2022Q2,Wine,USA Wine,USA Red Wine,24564766,1112988,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18847,FY2022Q2,Wine,USA Wine,USA Rose Wine,1656855,137256,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18852,FY2022Q2,Wine,USA Wine,USA Sparkling Wine,316176,12631,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18857,FY2022Q2,Wine,USA Wine,USA White Wine,6636152,402900,2022,Q2,09-30,2021-09-30,2021,summer,Q3,21-Q3,2021
18862,FY2022Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,108601191,30901589,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18867,FY2022Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,34252795,6794101,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18872,FY2022Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,44270736,11741194,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18877,FY2022Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,32640414,7600128,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18882,FY2022Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,152018,21985,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18887,FY2022Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,617698,174793,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18892,FY2022Q3,Beer,Import Beer,Asia And South Pacific Beer,1463254,270570,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18897,FY2022Q3,Beer,Import Beer,Europe Beer,18990913,4256299,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18902,FY2022Q3,Beer,Import Beer,Mexico And Caribbean Beer,1892636,363156,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18907,FY2022Q3,Beer,Import Beer,Other Country Beer,83450,20933,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18912,FY2022Q3,Beer,Import Beer,USA Beer,1417354,292809,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18917,FY2022Q3,Refresh Bev,Cider,Domestic Cider,13887180,2912757,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18922,FY2022Q3,Refresh Bev,Cider,Import Cider,2630838,569902,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18927,FY2022Q3,Refresh Bev,Coolers,Malt-Based Coolers,171097,32201,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18932,FY2022Q3,Refresh Bev,Coolers,Spirit Coolers,62826744,13316394,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18937,FY2022Q3,Refresh Bev,Coolers,Wine/Fruit Coolers,1310117,188952,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18942,FY2022Q3,Spirits,Asian Spirits,China Spirits,2245161,22233,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18947,FY2022Q3,Spirits,Asian Spirits,Korea Spirits,1253054,72988,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18952,FY2022Q3,Spirits,Asian Spirits,Other Country Asian Spirits,193085,4555,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18957,FY2022Q3,Spirits,Gin,Dry Gin,14967132,474339,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18962,FY2022Q3,Spirits,Gin,Flavoured Gin,1403914,37742,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18967,FY2022Q3,Spirits,Gin,Other Gin,871112,15653,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
18972,FY2022Q3,Spirits,Grape and Fruit Brandy,Armagnac,137728,1252,2022,Q3,12-31,2021-12-31,2021,winter,Q4,21-Q4,2021
